File,Line Number,Route
admin/policy_manager/copy_policy.cfm, 666, ""javascript:showHide(dataSOU#souData.sou_id#,sou#souData.sou_id#)""
admin/policy_manager/copy_policy.cfm, 884, #help_resign_number
admin/policy_manager/copy_policy.cfm, 894, #help_resign_number2
admin/policy_manager/copy_policy.cfm, 920, #help_pv_end_date
admin/policy_manager/copy_policy.cfm, 949, #help_pv_start_date
admin/policy_manager/copy_policy.cfm, 1681, None
admin/policy_manager/dashboard.cfm, 147, pm.cfm?<cfoutput>p=#url.p#<cfif url.r IS NOT 
admin/policy_manager/dashboard.cfm, 188, pm.cfm?r=#partnerPortalData.portal_id#&filter=#url.filter#&sort=#url.sort#&dir=#url.dir#&p=#partnerPortalData.portal_id#
admin/policy_manager/dashboard.cfm, 251, pm.cfm?r=#url.r#&filter=#url.filter#&sort=#url.sort#&dir=#url.dir#&p=#portalData.portal_id#
admin/policy_manager/edit_policy.cfm, 219, policy_details.cfm?<cfoutput>pc=#pvData.policy_id#&<cfif url.r IS NOT 
admin/policy_manager/edit_policy.cfm, 246, #tab_1
admin/policy_manager/edit_policy.cfm, 247, #tab_2
admin/policy_manager/edit_policy.cfm, 248, #tab_3
admin/policy_manager/edit_policy.cfm, 249, #tab_4
admin/policy_manager/edit_policy.cfm, 250, #tab_5
admin/policy_manager/edit_policy.cfm, 251, #tab_6
admin/policy_manager/edit_policy.cfm, 306, javascript:;
admin/policy_manager/edit_policy.cfm, 332, #help_policy_content
admin/policy_manager/edit_policy.cfm, 336, #help_pv_clip_use
admin/policy_manager/edit_policy.cfm, 344, #vid_preview
admin/policy_manager/edit_policy.cfm, 350, #help_pv_iframe_use
admin/policy_manager/edit_policy.cfm, 366, #help_pv_text_use
admin/policy_manager/edit_policy.cfm, 380, #help_pv_pdf_use
admin/policy_manager/edit_policy.cfm, 401, javascript:;
admin/policy_manager/edit_policy.cfm, 417, #help_questions
admin/policy_manager/edit_policy.cfm, 456, None
admin/policy_manager/edit_policy.cfm, 472, #help_pv_signature_type
admin/policy_manager/edit_policy.cfm, 536, ""javascript:showHide(dataOU#ouData.ou_id#,ou#ouData.ou_id#)""
admin/policy_manager/edit_policy.cfm, 567, ""javascript:showHide(dataSOU#souData.sou_id#,sou#souData.sou_id#)""
admin/policy_manager/edit_policy.cfm, 670, ""javascript:showHide(dataSOU#souData.sou_id#,sou#souData.sou_id#)""
admin/policy_manager/edit_policy.cfm, 888, #help_resign_number
admin/policy_manager/edit_policy.cfm, 898, #help_resign_number2
admin/policy_manager/edit_policy.cfm, 924, #help_pv_end_date
admin/policy_manager/edit_policy.cfm, 953, #help_pv_start_date
admin/policy_manager/edit_policy.cfm, 1692, None
admin/policy_manager/edit_policy_template.cfm, 154, templates.cfm?<cfoutput><cfif url.r IS NOT 
admin/policy_manager/edit_policy_template.cfm, 176, #tab_1
admin/policy_manager/edit_policy_template.cfm, 177, #tab_2
admin/policy_manager/edit_policy_template.cfm, 178, #tab_3
admin/policy_manager/edit_policy_template.cfm, 232, javascript:;
admin/policy_manager/edit_policy_template.cfm, 258, #help_policy_content
admin/policy_manager/edit_policy_template.cfm, 262, #help_pt_clip_use
admin/policy_manager/edit_policy_template.cfm, 278, #help_pt_clip_alt_source
admin/policy_manager/edit_policy_template.cfm, 293, #help_pt_iframe_use
admin/policy_manager/edit_policy_template.cfm, 310, #help_pt_text_use
admin/policy_manager/edit_policy_template.cfm, 324, #help_pt_pdf_use
admin/policy_manager/edit_policy_template.cfm, 345, javascript:;
admin/policy_manager/edit_policy_template.cfm, 360, #help_questions
admin/policy_manager/edit_policy_template.cfm, 414, #help_pt_signature_type
admin/policy_manager/edit_policy_template.cfm, 783, None
admin/policy_manager/edit_recipients.cfm, 106, policy_details.cfm?<cfoutput>pc=#pvData.policy_id#&<cfif url.r IS NOT 
admin/policy_manager/edit_recipients.cfm, 178, ""javascript:showHide(dataOU#ouData.ou_id#,ou#ouData.ou_id#)""
admin/policy_manager/edit_recipients.cfm, 209, ""javascript:showHide(dataSOU#souData.sou_id#,sou#souData.sou_id#)""
admin/policy_manager/edit_recipients.cfm, 312, ""javascript:showHide(dataSOU#souData.sou_id#,sou#souData.sou_id#)""
admin/policy_manager/edit_recipients_process.cfm, 278, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
admin/policy_manager/edit_recipients_process.cfm, 280, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
admin/policy_manager/edit_recipients_process.cfm, 285, #emailPortalData.sso_url#
admin/policy_manager/email_policy_process.cfm, 79, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
admin/policy_manager/email_policy_process.cfm, 81, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
admin/policy_manager/email_policy_process.cfm, 86, #emailPortalData.sso_url#
admin/policy_manager/new_version.cfm, 223, policy_details.cfm?<cfoutput>pc=#url.pc#&<cfif url.r IS NOT 
admin/policy_manager/new_version.cfm, 248, #tab_1
admin/policy_manager/new_version.cfm, 249, #tab_2
admin/policy_manager/new_version.cfm, 250, #tab_3
admin/policy_manager/new_version.cfm, 251, #tab_4
admin/policy_manager/new_version.cfm, 252, #tab_5
admin/policy_manager/new_version.cfm, 253, #tab_6
admin/policy_manager/new_version.cfm, 308, javascript:;
admin/policy_manager/new_version.cfm, 334, #help_policy_content
admin/policy_manager/new_version.cfm, 338, #help_pv_clip_use
admin/policy_manager/new_version.cfm, 346, #vid_preview
admin/policy_manager/new_version.cfm, 352, #help_pv_iframe_use
admin/policy_manager/new_version.cfm, 368, #help_pv_text_use
admin/policy_manager/new_version.cfm, 382, #help_pv_pdf_use
admin/policy_manager/new_version.cfm, 403, javascript:;
admin/policy_manager/new_version.cfm, 419, #help_questions
admin/policy_manager/new_version.cfm, 458, None
admin/policy_manager/new_version.cfm, 474, #help_pv_signature_type
admin/policy_manager/new_version.cfm, 538, ""javascript:showHide(dataOU#ouData.ou_id#,ou#ouData.ou_id#)""
admin/policy_manager/new_version.cfm, 569, ""javascript:showHide(dataSOU#souData.sou_id#,sou#souData.sou_id#)""
admin/policy_manager/new_version.cfm, 672, ""javascript:showHide(dataSOU#souData.sou_id#,sou#souData.sou_id#)""
admin/policy_manager/new_version.cfm, 890, #help_resign_number
admin/policy_manager/new_version.cfm, 900, #help_resign_number2
admin/policy_manager/new_version.cfm, 926, #help_pv_end_date
admin/policy_manager/new_version.cfm, 955, #help_pv_start_date
admin/policy_manager/new_version.cfm, 1657, None
admin/policy_manager/pm.cfm, 254, add_policy.cfm?<cfoutput><cfif url.r IS NOT 
admin/policy_manager/pm.cfm, 255, templates.cfm?<cfoutput><cfif url.r IS NOT 
admin/policy_manager/pm.cfm, 256, dashboard.cfm
admin/policy_manager/pm.cfm, 297, report_overall.cfm?<cfif url.r IS NOT 
admin/policy_manager/pm.cfm, 307, pm.cfm?sort=policy_name&dir=DESC&<cfoutput><cfif url.r IS NOT 
admin/policy_manager/pm.cfm, 309, pm.cfm?sort=policy_name&dir=ASC&<cfoutput><cfif url.r IS NOT 
admin/policy_manager/pm.cfm, 312, pm.cfm?sort=policy_name&dir=ASC&<cfoutput><cfif url.r IS NOT 
admin/policy_manager/pm.cfm, 318, pm.cfm?sort=pv_version&dir=DESC&<cfoutput><cfif url.r IS NOT 
admin/policy_manager/pm.cfm, 320, pm.cfm?sort=pv_version&dir=ASC&<cfoutput><cfif url.r IS NOT 
admin/policy_manager/pm.cfm, 323, pm.cfm?sort=pv_version&dir=ASC&<cfoutput><cfif url.r IS NOT 
admin/policy_manager/pm.cfm, 329, pm.cfm?sort=pv_created&dir=DESC&<cfoutput><cfif url.r IS NOT 
admin/policy_manager/pm.cfm, 331, pm.cfm?sort=pv_created&dir=ASC&<cfoutput><cfif url.r IS NOT 
admin/policy_manager/pm.cfm, 334, pm.cfm?sort=pv_created&dir=ASC&<cfoutput><cfif url.r IS NOT 
admin/policy_manager/pm.cfm, 340, pm.cfm?sort=pv_start_date&dir=DESC&<cfoutput><cfif url.r IS NOT 
admin/policy_manager/pm.cfm, 342, pm.cfm?sort=pv_start_date&dir=ASC&<cfoutput><cfif url.r IS NOT 
admin/policy_manager/pm.cfm, 345, pm.cfm?sort=pv_start_date&dir=ASC&<cfoutput><cfif url.r IS NOT 
admin/policy_manager/pm.cfm, 351, pm.cfm?sort=pv_end_date&dir=DESC&<cfoutput><cfif url.r IS NOT 
admin/policy_manager/pm.cfm, 353, pm.cfm?sort=pv_end_date&dir=ASC&<cfoutput><cfif url.r IS NOT 
admin/policy_manager/pm.cfm, 356, pm.cfm?sort=pv_end_date&dir=ASC&<cfoutput><cfif url.r IS NOT 
admin/policy_manager/pm.cfm, 364, policy_details.cfm?<cfoutput><cfif url.r IS NOT 
admin/policy_manager/pm.cfm, 365, policy_history.cfm?pc=#activePolicyData.policy_id#
admin/policy_manager/pm.cfm, 366, javascript:goDelete(#activePolicyData.policy_id#)
admin/policy_manager/pm.cfm, 420, policy_details.cfm?<cfoutput><cfif url.r IS NOT 
admin/policy_manager/pm.cfm, 421, policy_history.cfm?pc=#inactivePolicyData.policy_id#
admin/policy_manager/pm.cfm, 422, javascript:goDelete(#inactivePolicyData.policy_id#)
admin/policy_manager/pm.cfm, 446, #reminderDel
admin/policy_manager/policy_details.cfm, 102, pm.cfm?<cfoutput>p=#url.p#<cfif url.r IS NOT 
admin/policy_manager/policy_details.cfm, 113, new_version.cfm?<cfif url.r IS NOT 
admin/policy_manager/policy_details.cfm, 155, javascript:;
admin/policy_manager/policy_details.cfm, 157, version_details.cfm?<cfif url.r IS NOT 
admin/policy_manager/policy_details.cfm, 159, edit_policy.cfm?<cfoutput><cfif url.r IS NOT 
admin/policy_manager/policy_details.cfm, 161, edit_recipients.cfm?<cfoutput><cfif url.r IS NOT 
admin/policy_manager/policy_details.cfm, 164, copy_policy.cfm?<cfoutput><cfif url.r IS NOT 
admin/policy_manager/policy_details.cfm, 167, javascript:goArchive(#versionData.pv_id#)
admin/policy_manager/policy_details.cfm, 169, ##archived#versionData.pv_id#
admin/policy_manager/policy_details.cfm, 172, javascript:goDeletePV(#versionData.pv_id#)
admin/policy_manager/policy_details.cfm, 174, version_history.cfm?pv=#versionData.pv_id#
admin/policy_manager/policy_details.cfm, 234, #reminderDisable
admin/policy_manager/policy_details.cfm, 257, #reminderArchive
admin/policy_manager/policy_details.cfm, 293, #reminderDelPV
admin/policy_manager/templates.cfm, 172, pm.cfm
admin/policy_manager/templates.cfm, 180, add_policy_template.cfm?<cfoutput><cfif url.r IS NOT 
admin/policy_manager/templates.cfm, 227, templates.cfm?sort=pt_name&dir=DESC&<cfoutput><cfif url.r IS NOT 
admin/policy_manager/templates.cfm, 229, templates.cfm?sort=pt_name&dir=ASC&<cfoutput><cfif url.r IS NOT 
admin/policy_manager/templates.cfm, 232, templates.cfm?sort=pt_name&dir=ASC&<cfoutput><cfif url.r IS NOT 
admin/policy_manager/templates.cfm, 238, templates.cfm?sort=pcat_name&dir=DESC&<cfoutput><cfif url.r IS NOT 
admin/policy_manager/templates.cfm, 240, templates.cfm?sort=pcat_name&dir=ASC&<cfoutput><cfif url.r IS NOT 
admin/policy_manager/templates.cfm, 243, templates.cfm?sort=pcat_name&dir=ASC&<cfoutput><cfif url.r IS NOT 
admin/policy_manager/templates.cfm, 258, edit_policy_template.cfm?<cfif url.r IS NOT 
admin/policy_manager/templates.cfm, 273, #reminderDel
admin/policy_manager/version_details.cfm, 99, pm.cfm?<cfoutput>p=#url.p#<cfif url.r IS NOT 
admin/policy_manager/version_details.cfm, 100, policy_details.cfm?pc=#policyData.policy_id#&p=#url.p#<cfif url.r IS NOT 
admin/policy_manager/version_details.cfm, 110, report_details.cfm?pv=#URL.pv#
admin/policy_manager/version_details.cfm, 149, ##preview_video
admin/policy_manager/version_details.cfm, 152, ##preview_policy
admin/policy_manager/version_details.cfm, 155, export_policy.cfm?pv=#URL.pv#
admin/policy_manager/version_details.cfm, 166, email_policy.cfm?pv=#URL.pv#&u=1&p=#url.p#<cfif url.r IS NOT 
admin/policy_manager/version_details.cfm, 167, email_policy.cfm?pv=#URL.pv#&u=0&p=#url.p#<cfif url.r IS NOT 
admin/policy_manager/version_details.cfm, 199, mark.cfm?pa=#assignedData.policy_assigned_id#&a=1&p=#url.p#<cfif url.r IS NOT 
admin/policy_manager/version_details.cfm, 200, mark.cfm?pa=#assignedData.policy_assigned_id#&a=2&p=#url.p#<cfif url.r IS NOT 
admin/reports/scheduled.cfm, 265, add_report2.cfm?<cfoutput><cfif url.r IS NOT 
admin/reports/scheduled.cfm, 267, add_report.cfm?<cfoutput><cfif url.r IS NOT 
admin/reports/scheduled.cfm, 305, #user_course_report
admin/reports/scheduled.cfm, 317, edit_report.cfm?sr=#rData.report_id#<cfif url.r IS NOT 
admin/reports/scheduled.cfm, 318, None
admin/reports/scheduled.cfm, 396, #reminderDel
admin/reports/scheduled.cfm, 439, 
admin/reports/scheduled_drip.cfm, 281, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
admin/reports/scheduled_drip.cfm, 283, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
admin/reports/scheduled_drip.cfm, 288, #emailPortalData.sso_url#
admin/reports/scheduled_drip.cfm, 291, #theSiteProtocol##thePortalName##theSiteDomain#
admin/reports/scheduled_lp.cfm, 241, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
admin/reports/scheduled_lp.cfm, 243, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
admin/reports/scheduled_lp.cfm, 248, #emailPortalData.sso_url#
admin/reports/scheduled_lp.cfm, 251, #theSiteProtocol##thePortalName##theSiteDomain#
admin/reports/scheduled_policies.cfm, 251, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
admin/reports/scheduled_policies.cfm, 253, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
admin/reports/scheduled_policies.cfm, 258, #emailPortalData.sso_url#
admin/reports/scheduled_policies.cfm, 261, #theSiteProtocol##thePortalName##theSiteDomain#
admin/reports/scheduled_user_courses.cfm, 544, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
admin/reports/scheduled_user_courses.cfm, 546, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
admin/reports/scheduled_user_courses.cfm, 551, #emailPortalData.sso_url#
admin/reports/scheduled_user_courses.cfm, 554, #theSiteProtocol##thePortalName##theSiteDomain#
admin/reports/special_lp_report.cfm, 184, https://copeland.etraininglibrary.com
admin/reports/special_lp_report.cfm, 186, special_lp_ou.cfm?a=#assignmentData.assignment_id#&o=#aou#&u=#adminDataOU.user_id#
admin/reports/special_lp_report.cfm, 246, https://copeland.etraininglibrary.com
admin/reports/special_lp_report.cfm, 248, special_lp_sou.cfm?a=#assignmentData.assignment_id#&s=#asou#&u=#adminDataSOU.user_id#
admin/reports/special_lp_report.cfm, 307, https://copeland.etraininglibrary.com
admin/reports/special_lp_report.cfm, 309, special_lp_group.cfm?a=#assignmentData.assignment_id#&g=#agroup#&u=#adminDataGroup.user_id#
admin/reports/special_lp_report.cfm, 500, https://copeland.etraininglibrary.com
cloudradial/index.cfm, 58, /document/cliptraining/Solution_Datasheet.pdf
cloudradial/index.cfm, 62, /documents/cliptraining/Course_Catalog_8-1-2022.pdf
cloudradial/index.cfm, 63, /documents/cliptraining/Cyber_Security_Marketplace_Channel_4-1-2022.pdf
cloudradial/index.cfm, 111, ?l=11269
cloudradial/index.cfm, 112, ?l=7087
cloudradial/index.cfm, 113, ?l=7119
connectwise/add_portal.cfm, 98, #help_approved_domains
connectwise/add_portal.cfm, 173, #help_user_limit
connectwise/add_portal.cfm, 183, #help_provision_users
connectwise/add_portal.cfm, 193, #help_email_users
connectwise/add_portal.cfm, 198, #help_comm_admin_email
connectwise/add_portal.cfm, 216, #help_email_admin
connectwise/add_portal.cfm, 221, #help_portal_openChannels
connectwise/add_portal.cfm, 232, #help_extended_library
connectwise/add_portal.cfm, 392, #goPrivateChannels
connectwise/add_portal.cfm, 433, https://<cfoutput>#EncodeForHTML(company.billtocompany.Identifier)#</cfoutput>.cliptraining.com
connectwise/edit_portal.cfm, 105, #help_user_limit
connectwise/edit_portal.cfm, 115, #help_provision_users
connectwise/edit_portal.cfm, 125, #help_email_users
connectwise/edit_portal.cfm, 129, #help_generic_suffix
connectwise/edit_portal.cfm, 229, #help_isDisabled
connectwise/edit_portal.cfm, 239, #help_portal_openChannels
connectwise/edit_portal.cfm, 250, #help_extended_library
connectwise/edit_portal.cfm, 424, #goPrivateChannels
connectwise/manage_users.cfm, 65, #help_email_users
IAMCP-Promo/mail_trial.cfm, 24, mailto:#form.admin_eml#
IAMCP-Promo/mail_trial.cfm, 28, mailto:#form.admin_eml#
IAMCP-Promo/mail_trial.cfm, 32, mailto:#form.admin_eml#
IAMCP-Promo/mail_trial.cfm, 36, mailto:#form.admin_eml#
IAMCP-Promo/mail_trial.cfm, 40, mailto:#form.admin_eml#
IAMCP-Promo/mail_trial.cfm, 44, mailto:#form.admin_eml#
IAMCP-Promo/mail_trial.cfm, 48, mailto:#form.admin_eml#
IAMCP-Promo/mail_trial.cfm, 52, mailto:#form.admin_eml#
IAMCP-Promo/mail_trial.cfm, 56, mailto:#form.admin_eml#
IAMCP-Promo/mail_trial.cfm, 60, mailto:#form.admin_eml#
ilt/connect.cfm, 236, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
ilt/connect.cfm, 238, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
ilt/connect.cfm, 243, #emailPortalData.sso_url#
ilt/connect.cfm, 247, #theSiteProtocol##thePortalName##theSiteDomain#
ilt/connect.cfm, 382, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
ilt/connect.cfm, 384, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
ilt/connect.cfm, 389, #emailPortalData.sso_url#
ilt/connect.cfm, 392, #theSiteProtocol##thePortalName##theSiteDomain#
ilt/connect_a.cfm, 249, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
ilt/connect_a.cfm, 251, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
ilt/connect_a.cfm, 256, #emailPortalData.sso_url#
ilt/connect_a.cfm, 260, #theSiteProtocol##thePortalName##theSiteDomain#
ilt/connect_a.cfm, 395, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
ilt/connect_a.cfm, 397, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
ilt/connect_a.cfm, 402, #emailPortalData.sso_url#
ilt/connect_a.cfm, 405, #theSiteProtocol##thePortalName##theSiteDomain#
ilt/connect_c.cfm, 260, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
ilt/connect_c.cfm, 262, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
ilt/connect_c.cfm, 267, #emailPortalData.sso_url#
ilt/connect_c.cfm, 271, #theSiteProtocol##thePortalName##theSiteDomain#
ilt/connect_c.cfm, 406, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
ilt/connect_c.cfm, 408, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
ilt/connect_c.cfm, 413, #emailPortalData.sso_url#
ilt/connect_c.cfm, 416, #theSiteProtocol##thePortalName##theSiteDomain#
ilt/connect_cr.cfm, 257, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
ilt/connect_cr.cfm, 259, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
ilt/connect_cr.cfm, 264, #emailPortalData.sso_url#
ilt/connect_cr.cfm, 268, #theSiteProtocol##thePortalName##theSiteDomain#
ilt/connect_cr.cfm, 403, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
ilt/connect_cr.cfm, 405, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
ilt/connect_cr.cfm, 410, #emailPortalData.sso_url#
ilt/connect_cr.cfm, 413, #theSiteProtocol##thePortalName##theSiteDomain#
ilt/connect_cr.cfm, 625, mailto:support@cloudradial.com
ilt/connect_cra.cfm, 257, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
ilt/connect_cra.cfm, 259, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
ilt/connect_cra.cfm, 264, #emailPortalData.sso_url#
ilt/connect_cra.cfm, 268, #theSiteProtocol##thePortalName##theSiteDomain#
ilt/connect_cra.cfm, 403, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
ilt/connect_cra.cfm, 405, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.cliptraining.o365
ilt/connect_cra.cfm, 410, #emailPortalData.sso_url#
ilt/connect_cra.cfm, 413, #theSiteProtocol##thePortalName##theSiteDomain#
ilt/connect_cra.cfm, 625, mailto:support@cloudradial.com
ilt/connect_d.cfm, 247, https://teams.microsoft.com/l/entity/#emailPortalData.portal_manifest_app_id#/com.etraininglibrary.m365
